Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.579261609722345,USA,bottom50,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.30687636960615816,USA,bottom50,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.11386202067149699,USA,bottom50,childtop20,1,1,predictors010,1
SL.glmnet_All,0.3988428423614394,USA,bottom50,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.5448752189356003,USA,bottom50,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0.05628193870296026,USA,bottom50,childtop20,1,2,predictors010,1
SL.glmnet_All,0.7445501009247,USA,bottom50,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.24467343229557564,USA,bottom50,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.010776466779724358,USA,bottom50,childtop20,1,3,predictors010,1
SL.glmnet_All,0.5188799342882472,USA,bottom50,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.4279340942235215,USA,bottom50,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0.053185971488231176,USA,bottom50,childtop20,1,4,predictors010,1
SL.glmnet_All,0.3746810790590333,USA,bottom50,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.6253189209409667,USA,bottom50,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0,USA,bottom50,childtop20,1,5,predictors010,1
SL.glmnet_All,0.5735094770017506,USA,bottom50,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.32675580070948435,USA,bottom50,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0.09973472228876504,USA,bottom50,childtop20,2,1,predictors010,1
SL.glmnet_All,0.4486986973819457,USA,bottom50,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0.49620479312873583,USA,bottom50,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.055096509489318476,USA,bottom50,childtop20,2,2,predictors010,1
SL.glmnet_All,0.7291382940355681,USA,bottom50,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.18398329461654606,USA,bottom50,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.08687841134788588,USA,bottom50,childtop20,2,3,predictors010,1
SL.glmnet_All,0.7047385675351054,USA,bottom50,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.2952614324648945,USA,bottom50,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0,USA,bottom50,childtop20,2,4,predictors010,1
SL.glmnet_All,0.6240112610366365,USA,bottom50,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.3759887389633636,USA,bottom50,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0,USA,bottom50,childtop20,2,5,predictors010,1
SL.glmnet_All,0.49438105008166244,USA,bottom50,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.4150926673050562,USA,bottom50,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.09052628261328133,USA,bottom50,childtop20,3,1,predictors010,1
SL.glmnet_All,0.6315822455332097,USA,bottom50,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.29353166734478464,USA,bottom50,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.07488608712200552,USA,bottom50,childtop20,3,2,predictors010,1
SL.glmnet_All,0.5384152410014518,USA,bottom50,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.39077658617360284,USA,bottom50,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.07080817282494525,USA,bottom50,childtop20,3,3,predictors010,1
SL.glmnet_All,0.5976287088337654,USA,bottom50,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.40237129116623466,USA,bottom50,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0,USA,bottom50,childtop20,3,4,predictors010,1
SL.glmnet_All,0.6216430959296011,USA,bottom50,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.35955775582594185,USA,bottom50,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.01879914824445709,USA,bottom50,childtop20,3,5,predictors010,1
SL.glmnet_All,0.9485191456332134,GERMANY,bottom50,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0,GERMANY,bottom50,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.05148085436678663,GERMANY,bottom50,childtop20,1,1,predictors010,1
SL.glmnet_All,0.6657348269810983,GERMANY,bottom50,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.22061429312402242,GERMANY,bottom50,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0.11365087989487925,GERMANY,bottom50,childtop20,1,2,predictors010,1
SL.glmnet_All,0.3787008513499511,GERMANY,bottom50,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.4872933311089263,GERMANY,bottom50,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.13400581754112267,GERMANY,bottom50,childtop20,1,3,predictors010,1
SL.glmnet_All,0.7527892098759578,GERMANY,bottom50,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.06570266614948371,GERMANY,bottom50,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0.18150812397455848,GERMANY,bottom50,childtop20,1,4,predictors010,1
SL.glmnet_All,0.9447700733062602,GERMANY,bottom50,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0,GERMANY,bottom50,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.055229926693739884,GERMANY,bottom50,childtop20,1,5,predictors010,1
SL.glmnet_All,0.8385760323588497,GERMANY,bottom50,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.028039598422284012,GERMANY,bottom50,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0.13338436921886634,GERMANY,bottom50,childtop20,2,1,predictors010,1
SL.glmnet_All,0.8895199050143318,GERMANY,bottom50,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0,GERMANY,bottom50,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.11048009498566831,GERMANY,bottom50,childtop20,2,2,predictors010,1
SL.glmnet_All,0.7094324385791899,GERMANY,bottom50,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.11836085203179583,GERMANY,bottom50,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.17220670938901425,GERMANY,bottom50,childtop20,2,3,predictors010,1
SL.glmnet_All,0.5010032452419493,GERMANY,bottom50,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.3836754204462891,GERMANY,bottom50,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.11532133431176171,GERMANY,bottom50,childtop20,2,4,predictors010,1
SL.glmnet_All,0.7355327112819225,GERMANY,bottom50,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.21982882200398604,GERMANY,bottom50,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.0446384667140916,GERMANY,bottom50,childtop20,2,5,predictors010,1
SL.glmnet_All,0.6700463037280926,GERMANY,bottom50,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.11977838497480918,GERMANY,bottom50,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.21017531129709827,GERMANY,bottom50,childtop20,3,1,predictors010,1
SL.glmnet_All,1,GERMANY,bottom50,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0,GERMANY,bottom50,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0,GERMANY,bottom50,childtop20,3,2,predictors010,1
SL.glmnet_All,0.513339038343173,GERMANY,bottom50,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.3702499117215827,GERMANY,bottom50,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.11641104993524425,GERMANY,bottom50,childtop20,3,3,predictors010,1
SL.glmnet_All,0.770140508230929,GERMANY,bottom50,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.0573935474539895,GERMANY,bottom50,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.17246594431508153,GERMANY,bottom50,childtop20,3,4,predictors010,1
SL.glmnet_All,0.7089211061752514,GERMANY,bottom50,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.24499278747443054,GERMANY,bottom50,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.046086106350318054,GERMANY,bottom50,childtop20,3,5,predictors010,1
SL.glmnet_All,0,AUSTRALIA,bottom50,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.8764370120510268,AUSTRALIA,bottom50,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.12356298794897323,AUSTRALIA,bottom50,childtop20,1,1,predictors010,1
SL.glmnet_All,0.4832280970745937,AUSTRALIA,bottom50,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.5167719029254063,AUSTRALIA,bottom50,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,1,2,predictors010,1
SL.glmnet_All,0.7058539212828501,AUSTRALIA,bottom50,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,bottom50,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.29414607871715004,AUSTRALIA,bottom50,childtop20,1,3,predictors010,1
SL.glmnet_All,0.34801942148960424,AUSTRALIA,bottom50,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.6519805785103958,AUSTRALIA,bottom50,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,1,4,predictors010,1
SL.glmnet_All,0.6304277115225726,AUSTRALIA,bottom50,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.26827754633303674,AUSTRALIA,bottom50,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.10129474214439071,AUSTRALIA,bottom50,childtop20,1,5,predictors010,1
SL.glmnet_All,0.7395006444773363,AUSTRALIA,bottom50,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.2604993555226637,AUSTRALIA,bottom50,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,2,1,predictors010,1
SL.glmnet_All,0.41384917922863446,AUSTRALIA,bottom50,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0.5279115816926043,AUSTRALIA,bottom50,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.05823923907876121,AUSTRALIA,bottom50,childtop20,2,2,predictors010,1
SL.glmnet_All,0.8094916016194343,AUSTRALIA,bottom50,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.19050839838056563,AUSTRALIA,bottom50,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,2,3,predictors010,1
SL.glmnet_All,0.8573147191152531,AUSTRALIA,bottom50,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.040198575412245204,AUSTRALIA,bottom50,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.10248670547250166,AUSTRALIA,bottom50,childtop20,2,4,predictors010,1
SL.glmnet_All,0.5650564338274349,AUSTRALIA,bottom50,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.33890493679308764,AUSTRALIA,bottom50,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.09603862937947753,AUSTRALIA,bottom50,childtop20,2,5,predictors010,1
SL.glmnet_All,0.556253294895135,AUSTRALIA,bottom50,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.2945334977285294,AUSTRALIA,bottom50,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.14921320737633567,AUSTRALIA,bottom50,childtop20,3,1,predictors010,1
SL.glmnet_All,0.4148519633471253,AUSTRALIA,bottom50,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.5851480366528747,AUSTRALIA,bottom50,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,3,2,predictors010,1
SL.glmnet_All,0.7737320057282154,AUSTRALIA,bottom50,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,bottom50,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.22626799427178454,AUSTRALIA,bottom50,childtop20,3,3,predictors010,1
SL.glmnet_All,0.5435411159272574,AUSTRALIA,bottom50,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.45645888407274254,AUSTRALIA,bottom50,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0,AUSTRALIA,bottom50,childtop20,3,4,predictors010,1
SL.glmnet_All,0.8548766084665793,AUSTRALIA,bottom50,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0,AUSTRALIA,bottom50,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.14512339153342071,AUSTRALIA,bottom50,childtop20,3,5,predictors010,1
SL.glmnet_All,0.2363013384212662,KOREA,bottom50,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.22290186940351814,KOREA,bottom50,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.5407967921752156,KOREA,bottom50,childtop20,1,1,predictors010,1
SL.glmnet_All,0.3884295615854151,KOREA,bottom50,childtop20,1,2,predictors010,1
SL.ranger.fast_All,0.611570438414585,KOREA,bottom50,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,bottom50,childtop20,1,2,predictors010,1
SL.glmnet_All,0.06516277515808767,KOREA,bottom50,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.6655765196426732,KOREA,bottom50,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0.2692607051992391,KOREA,bottom50,childtop20,1,3,predictors010,1
SL.glmnet_All,0,KOREA,bottom50,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.6324399001157388,KOREA,bottom50,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0.3675600998842613,KOREA,bottom50,childtop20,1,4,predictors010,1
SL.glmnet_All,0.33519484608921607,KOREA,bottom50,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0,KOREA,bottom50,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.664805153910784,KOREA,bottom50,childtop20,1,5,predictors010,1
SL.glmnet_All,0.4590773069520677,KOREA,bottom50,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.5409226930479323,KOREA,bottom50,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0,KOREA,bottom50,childtop20,2,1,predictors010,1
SL.glmnet_All,0,KOREA,bottom50,childtop20,2,2,predictors010,1
SL.ranger.fast_All,1,KOREA,bottom50,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0,KOREA,bottom50,childtop20,2,2,predictors010,1
SL.glmnet_All,0.24850196926457527,KOREA,bottom50,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.47519893970210986,KOREA,bottom50,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.27629909103331485,KOREA,bottom50,childtop20,2,3,predictors010,1
SL.glmnet_All,0.10085406536855959,KOREA,bottom50,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0.48682068440389453,KOREA,bottom50,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.4123252502275459,KOREA,bottom50,childtop20,2,4,predictors010,1
SL.glmnet_All,0,KOREA,bottom50,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.4433506354563496,KOREA,bottom50,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.5566493645436503,KOREA,bottom50,childtop20,2,5,predictors010,1
SL.glmnet_All,0,KOREA,bottom50,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.8741464983695542,KOREA,bottom50,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0.1258535016304459,KOREA,bottom50,childtop20,3,1,predictors010,1
SL.glmnet_All,0.368337770737416,KOREA,bottom50,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0,KOREA,bottom50,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.631662229262584,KOREA,bottom50,childtop20,3,2,predictors010,1
SL.glmnet_All,0.13607741299438444,KOREA,bottom50,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.7164967460561689,KOREA,bottom50,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.14742584094944672,KOREA,bottom50,childtop20,3,3,predictors010,1
SL.glmnet_All,0,KOREA,bottom50,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.41325964306177376,KOREA,bottom50,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.5867403569382262,KOREA,bottom50,childtop20,3,4,predictors010,1
SL.glmnet_All,0.5550243780337651,KOREA,bottom50,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0,KOREA,bottom50,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.44497562196623475,KOREA,bottom50,childtop20,3,5,predictors010,1
SL.glmnet_All,0.37518437840458163,UK,bottom50,childtop20,1,1,predictors010,1
SL.ranger.fast_All,0.49354428739094314,UK,bottom50,childtop20,1,1,predictors010,1
SL.xgboost.fast_All,0.13127133420447532,UK,bottom50,childtop20,1,1,predictors010,1
SL.glmnet_All,0,UK,bottom50,childtop20,1,2,predictors010,1
SL.ranger.fast_All,1,UK,bottom50,childtop20,1,2,predictors010,1
SL.xgboost.fast_All,0,UK,bottom50,childtop20,1,2,predictors010,1
SL.glmnet_All,0.4116734830657189,UK,bottom50,childtop20,1,3,predictors010,1
SL.ranger.fast_All,0.5883265169342811,UK,bottom50,childtop20,1,3,predictors010,1
SL.xgboost.fast_All,0,UK,bottom50,childtop20,1,3,predictors010,1
SL.glmnet_All,0.18335984816419437,UK,bottom50,childtop20,1,4,predictors010,1
SL.ranger.fast_All,0.8166401518358056,UK,bottom50,childtop20,1,4,predictors010,1
SL.xgboost.fast_All,0,UK,bottom50,childtop20,1,4,predictors010,1
SL.glmnet_All,0.6967724574932159,UK,bottom50,childtop20,1,5,predictors010,1
SL.ranger.fast_All,0.11020550084514394,UK,bottom50,childtop20,1,5,predictors010,1
SL.xgboost.fast_All,0.19302204166164005,UK,bottom50,childtop20,1,5,predictors010,1
SL.glmnet_All,0.6066100124452144,UK,bottom50,childtop20,2,1,predictors010,1
SL.ranger.fast_All,0.3933899875547855,UK,bottom50,childtop20,2,1,predictors010,1
SL.xgboost.fast_All,0,UK,bottom50,childtop20,2,1,predictors010,1
SL.glmnet_All,0.510344235509791,UK,bottom50,childtop20,2,2,predictors010,1
SL.ranger.fast_All,0.35773101192350987,UK,bottom50,childtop20,2,2,predictors010,1
SL.xgboost.fast_All,0.13192475256669914,UK,bottom50,childtop20,2,2,predictors010,1
SL.glmnet_All,0.43254047959848263,UK,bottom50,childtop20,2,3,predictors010,1
SL.ranger.fast_All,0.263966972183431,UK,bottom50,childtop20,2,3,predictors010,1
SL.xgboost.fast_All,0.3034925482180863,UK,bottom50,childtop20,2,3,predictors010,1
SL.glmnet_All,0.7173575371914958,UK,bottom50,childtop20,2,4,predictors010,1
SL.ranger.fast_All,0,UK,bottom50,childtop20,2,4,predictors010,1
SL.xgboost.fast_All,0.2826424628085042,UK,bottom50,childtop20,2,4,predictors010,1
SL.glmnet_All,0.5147745952374893,UK,bottom50,childtop20,2,5,predictors010,1
SL.ranger.fast_All,0.3853711182983516,UK,bottom50,childtop20,2,5,predictors010,1
SL.xgboost.fast_All,0.09985428646415917,UK,bottom50,childtop20,2,5,predictors010,1
SL.glmnet_All,0.3609430602778646,UK,bottom50,childtop20,3,1,predictors010,1
SL.ranger.fast_All,0.6390569397221354,UK,bottom50,childtop20,3,1,predictors010,1
SL.xgboost.fast_All,0,UK,bottom50,childtop20,3,1,predictors010,1
SL.glmnet_All,0.30422997474312513,UK,bottom50,childtop20,3,2,predictors010,1
SL.ranger.fast_All,0.1843894799466934,UK,bottom50,childtop20,3,2,predictors010,1
SL.xgboost.fast_All,0.5113805453101815,UK,bottom50,childtop20,3,2,predictors010,1
SL.glmnet_All,0.6302110389394657,UK,bottom50,childtop20,3,3,predictors010,1
SL.ranger.fast_All,0.3210654619175409,UK,bottom50,childtop20,3,3,predictors010,1
SL.xgboost.fast_All,0.04872349914299339,UK,bottom50,childtop20,3,3,predictors010,1
SL.glmnet_All,0.4527173097756454,UK,bottom50,childtop20,3,4,predictors010,1
SL.ranger.fast_All,0.1518801289520193,UK,bottom50,childtop20,3,4,predictors010,1
SL.xgboost.fast_All,0.39540256127233536,UK,bottom50,childtop20,3,4,predictors010,1
SL.glmnet_All,0.1400904117960779,UK,bottom50,childtop20,3,5,predictors010,1
SL.ranger.fast_All,0.7484643353542393,UK,bottom50,childtop20,3,5,predictors010,1
SL.xgboost.fast_All,0.11144525284968274,UK,bottom50,childtop20,3,5,predictors010,1
